Income,Kidhome,Teenhome,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Age,NumOfDayEnrolled,Married,Together,Single,Divorced,Widow,Other,Basic,Graduation,Master,PhD
62859.0,0.0,1.0,1063.0,89.0,102.0,16.0,12.0,25.0,46.0,1232.0,1,0,0,0,0,0,0,0,0,1
45906.0,0.0,1.0,305.0,3.0,27.0,4.0,3.0,144.0,47.0,1441.0,0,1,0,0,0,0,0,1,0,0
77632.0,0.0,0.0,1200.0,105.0,758.0,0.0,42.0,147.0,47.0,1115.0,0,0,0,1,0,0,0,0,1,0
46463.0,1.0,1.0,163.0,2.0,40.0,8.0,11.0,11.0,40.0,954.0,1,0,0,0,0,0,0,0,1,0
105471.0,0.0,0.0,1009.0,181.0,104.0,202.0,21.0,207.0,59.0,1203.0,0,1,0,0,0,0,0,1,0,0
55282.0,1.0,0.0,125.0,6.0,73.0,8.0,4.0,19.0,57.0,1049.0,0,0,1,0,0,0,0,0,1,0
78710.0,0.0,1.0,721.0,0.0,152.0,119.0,50.0,50.0,32.0,1588.0,0,1,0,0,0,0,0,1,0,0
66886.0,0.0,1.0,315.0,4.0,62.0,41.0,31.0,146.0,43.0,1603.0,1,0,0,0,0,0,0,1,0,0
98777.0,0.0,0.0,1000.0,19.0,711.0,125.0,115.0,38.0,67.0,994.0,0,1,0,0,0,0,0,0,0,1
29103.0,1.0,0.0,16.0,0.0,17.0,6.0,3.0,6.0,62.0,1612.0,0,0,0,1,0,0,0,1,0,0
67445.0,0.0,1.0,757.0,80.0,217.0,29.0,80.0,11.0,64.0,1093.0,0,1,0,0,0,0,0,1,0,0
50616.0,0.0,1.0,30.0,2.0,25.0,0.0,1.0,9.0,59.0,1562.0,0,1,0,0,0,0,0,0,1,0
49431.0,0.0,1.0,219.0,3.0,100.0,26.0,0.0,17.0,70.0,1219.0,0,1,0,0,0,0,0,0,0,1
,,,,,,,,,51.0,1168.0,0,0,1,0,0,0,0,0,0,1
61278.0,0.0,1.0,111.0,3.0,28.0,2.0,6.0,15.0,54.0,1486.0,0,1,0,0,0,0,0,1,0,0
26490.0,0.0,0.0,45.0,47.0,52.0,21.0,20.0,25.0,32.0,1144.0,1,0,0,0,0,0,0,1,0,0
73059.0,0.0,1.0,410.0,112.0,420.0,0.0,82.0,71.0,42.0,1103.0,0,0,0,0,1,0,0,1,0,0
46734.0,1.0,2.0,100.0,1.0,39.0,6.0,1.0,76.0,37.0,1577.0,1,0,0,0,0,0,1,0,0,0
56253.0,0.0,1.0,509.0,0.0,65.0,7.0,11.0,5.0,61.0,1461.0,0,1,0,0,0,0,0,0,1,0
19986.0,1.0,0.0,3.0,6.0,5.0,0.0,2.0,6.0,58.0,1465.0,1,0,0,0,0,0,0,1,0,0
58330.0,0.0,1.0,445.0,53.0,213.0,104.0,98.0,151.0,43.0,1326.0,0,1,0,0,0,0,0,0,0,1
25965.0,0.0,0.0,2.0,2.0,11.0,41.0,7.0,11.0,30.0,1194.0,0,0,1,0,0,0,1,0,0,0
14661.0,0.0,0.0,4.0,1.0,11.0,6.0,2.0,2.0,49.0,1333.0,1,0,0,0,0,0,0,0,0,1
18690.0,0.0,0.0,6.0,1.0,7.0,23.0,4.0,19.0,46.0,1151.0,1,0,0,0,0,0,0,0,1,0
45068.0,0.0,1.0,14.0,0.0,3.0,0.0,0.0,3.0,53.0,1252.0,1,0,0,0,0,0,0,0,0,1
21063.0,1.0,0.0,1.0,10.0,11.0,19.0,3.0,15.0,55.0,1150.0,0,0,1,0,0,0,0,0,1,0
29187.0,1.0,0.0,26.0,0.0,6.0,0.0,0.0,2.0,47.0,1572.0,0,0,0,0,1,0,0,1,0,0
54690.0,1.0,1.0,111.0,16.0,37.0,7.0,9.0,18.0,37.0,1112.0,1,0,0,0,0,0,0,1,0,0
59304.0,0.0,1.0,418.0,61.0,428.0,80.0,51.0,10.0,42.0,1492.0,0,0,1,0,0,0,0,0,0,1
59247.0,0.0,2.0,327.0,9.0,122.0,19.0,14.0,83.0,43.0,955.0,1,0,0,0,0,0,0,1,0,0
66731.0,0.0,1.0,371.0,159.0,194.0,58.0,106.0,141.0,54.0,1524.0,1,0,0,0,0,0,0,0,0,1
77353.0,0.0,1.0,275.0,59.0,107.0,69.0,101.0,59.0,38.0,1095.0,0,0,1,0,0,0,0,1,0,0
52614.0,0.0,1.0,789.0,0.0,142.0,12.0,9.0,38.0,32.0,1295.0,1,0,0,0,0,0,0,0,1,0
26751.0,2.0,0.0,1.0,1.0,5.0,0.0,3.0,1.0,37.0,1105.0,0,0,1,0,0,0,0,0,0,1
81300.0,0.0,1.0,1004.0,12.0,145.0,32.0,12.0,36.0,54.0,1171.0,0,0,0,1,0,0,0,1,0,0
70337.0,0.0,0.0,187.0,81.0,149.0,25.0,43.0,91.0,50.0,1585.0,0,0,0,1,0,0,0,1,0,0
36145.0,1.0,0.0,56.0,4.0,76.0,17.0,1.0,18.0,35.0,1256.0,0,1,0,0,0,0,0,0,1,0
65295.0,0.0,0.0,365.0,32.0,117.0,34.0,110.0,6.0,62.0,1165.0,0,1,0,0,0,0,0,1,0,0
68118.0,0.0,1.0,595.0,23.0,123.0,10.0,23.0,154.0,50.0,1109.0,0,1,0,0,0,0,0,1,0,0
68743.0,0.0,0.0,1132.0,134.0,384.0,175.0,134.0,115.0,41.0,1396.0,0,0,0,1,0,0,0,0,0,1
41039.0,0.0,0.0,34.0,11.0,137.0,179.0,61.0,45.0,45.0,1572.0,0,0,1,0,0,0,0,0,0,1
38946.0,0.0,1.0,116.0,6.0,82.0,6.0,6.0,41.0,28.0,961.0,0,1,0,0,0,0,0,0,0,1
65777.0,0.0,0.0,565.0,32.0,435.0,28.0,32.0,54.0,48.0,1189.0,0,1,0,0,0,0,0,0,0,1
66476.0,0.0,1.0,372.0,18.0,126.0,47.0,48.0,78.0,57.0,1550.0,0,0,0,1,0,0,0,0,0,1
86857.0,0.0,0.0,899.0,102.0,838.0,133.0,102.0,40.0,47.0,1225.0,0,0,1,0,0,0,0,1,0,0
,,,,,,,,,59.0,1269.0,0,1,0,0,0,0,0,0,1,0
77845.0,0.0,0.0,760.0,40.0,480.0,0.0,40.0,26.0,65.0,1156.0,0,1,0,0,0,0,1,0,0,0
69476.0,0.0,0.0,260.0,86.0,559.0,63.0,9.0,67.0,68.0,1313.0,0,0,0,0,1,0,0,0,1,0
50611.0,0.0,1.0,459.0,0.0,24.0,6.0,0.0,4.0,56.0,1255.0,1,0,0,0,0,0,0,0,1,0
61209.0,0.0,0.0,466.0,0.0,224.0,119.0,49.0,99.0,22.0,1012.0,0,0,1,0,0,0,0,1,0,0
42315.0,0.0,1.0,67.0,15.0,80.0,17.0,11.0,80.0,68.0,1364.0,0,0,1,0,0,0,0,0,0,1
13084.0,0.0,0.0,2.0,0.0,7.0,3.0,7.0,10.0,56.0,1155.0,0,0,1,0,0,0,0,1,0,0
47570.0,1.0,1.0,67.0,1.0,20.0,0.0,2.0,31.0,57.0,998.0,0,1,0,0,0,0,0,1,0,0
61923.0,0.0,2.0,92.0,4.0,18.0,3.0,3.0,6.0,44.0,1202.0,0,0,0,1,0,0,0,1,0,0
34824.0,0.0,0.0,4.0,2.0,11.0,2.0,0.0,4.0,39.0,1026.0,1,0,0,0,0,0,0,1,0,0
26518.0,1.0,1.0,20.0,1.0,28.0,3.0,3.0,2.0,39.0,1055.0,0,0,0,1,0,0,0,1,0,0
45938.0,0.0,0.0,273.0,11.0,178.0,62.0,83.0,29.0,29.0,978.0,0,0,1,0,0,0,0,0,1,0
78468.0,0.0,0.0,434.0,22.0,388.0,104.0,22.0,34.0,49.0,1102.0,0,0,0,1,0,0,0,0,1,0
78901.0,0.0,1.0,321.0,11.0,309.0,33.0,26.0,34.0,31.0,1452.0,1,0,0,0,0,0,0,1,0,0
71427.0,2.0,0.0,212.0,123.0,177.0,15.0,64.0,23.0,47.0,919.0,0,0,0,1,0,0,0,0,0,1
71022.0,0.0,1.0,909.0,12.0,278.0,0.0,12.0,242.0,66.0,1362.0,0,0,0,1,0,0,0,1,0,0
90247.0,0.0,0.0,1184.0,32.0,352.0,21.0,16.0,16.0,69.0,1137.0,0,1,0,0,0,0,0,0,0,1
41335.0,1.0,0.0,112.0,19.0,21.0,16.0,14.0,5.0,46.0,1452.0,1,0,0,0,0,0,0,0,1,0
71952.0,1.0,0.0,656.0,80.0,455.0,52.0,107.0,93.0,31.0,1269.0,1,0,0,0,0,0,0,1,0,0
35682.0,1.0,0.0,23.0,0.0,8.0,6.0,2.0,18.0,52.0,1533.0,0,0,1,0,0,0,0,0,1,0
43185.0,0.0,1.0,537.0,6.0,42.0,16.0,6.0,30.0,42.0,1411.0,0,0,1,0,0,0,0,1,0,0
66375.0,0.0,1.0,712.0,0.0,45.0,0.0,0.0,191.0,64.0,1328.0,0,1,0,0,0,0,0,1,0,0
35178.0,1.0,0.0,23.0,1.0,13.0,2.0,2.0,18.0,35.0,1243.0,0,1,0,0,0,0,0,1,0,0
25252.0,1.0,0.0,1.0,3.0,4.0,2.0,2.0,6.0,42.0,1486.0,1,0,0,0,0,0,0,0,0,1
55250.0,0.0,1.0,664.0,58.0,83.0,32.0,0.0,66.0,57.0,1561.0,0,0,0,1,0,0,0,0,1,0
33249.0,1.0,0.0,6.0,10.0,21.0,19.0,14.0,42.0,39.0,1420.0,0,1,0,0,0,0,0,1,0,0
58398.0,0.0,0.0,299.0,5.0,201.0,21.0,21.0,49.0,47.0,1372.0,0,0,0,1,0,0,0,1,0,0
50272.0,1.0,0.0,99.0,13.0,66.0,43.0,8.0,4.0,59.0,1009.0,0,0,1,0,0,0,0,1,0,0
76618.0,0.0,0.0,749.0,40.0,294.0,121.0,160.0,147.0,52.0,1474.0,1,0,0,0,0,0,0,0,1,0
87305.0,0.0,0.0,345.0,25.0,501.0,63.0,138.0,80.0,63.0,1340.0,1,0,0,0,0,0,0,1,0,0
25851.0,1.0,0.0,9.0,4.0,18.0,7.0,5.0,5.0,33.0,954.0,1,0,0,0,0,0,0,0,0,1
58710.0,0.0,1.0,440.0,81.0,368.0,0.0,122.0,174.0,52.0,1418.0,1,0,0,0,0,0,0,1,0,0
45160.0,1.0,1.0,8.0,2.0,5.0,3.0,0.0,3.0,41.0,1614.0,1,0,0,0,0,0,0,1,0,0
74806.0,0.0,1.0,670.0,9.0,249.0,0.0,28.0,9.0,51.0,938.0,1,0,0,0,0,0,0,1,0,0
59111.0,0.0,0.0,524.0,0.0,134.0,28.0,28.0,155.0,62.0,1135.0,1,0,0,0,0,0,0,1,0,0
18988.0,1.0,0.0,6.0,0.0,6.0,2.0,1.0,1.0,41.0,1072.0,0,0,0,1,0,0,0,0,1,0
72190.0,0.0,0.0,597.0,166.0,597.0,172.0,166.0,249.0,52.0,1178.0,1,0,0,0,0,0,0,0,1,0
7500.0,1.0,0.0,7.0,0.0,12.0,13.0,7.0,32.0,26.0,1357.0,0,1,0,0,0,0,0,1,0,0
44794.0,0.0,1.0,54.0,0.0,7.0,0.0,0.0,4.0,68.0,1192.0,0,0,0,1,0,0,0,0,0,1
80395.0,0.0,0.0,445.0,25.0,706.0,80.0,76.0,48.0,64.0,1608.0,0,1,0,0,0,0,0,0,0,1
75012.0,0.0,0.0,294.0,142.0,218.0,164.0,58.0,151.0,39.0,1299.0,1,0,0,0,0,0,0,1,0,0
56962.0,2.0,1.0,292.0,3.0,77.0,10.0,3.0,26.0,69.0,1173.0,0,0,0,1,0,0,0,0,0,1
89891.0,0.0,0.0,412.0,22.0,132.0,59.0,28.0,183.0,44.0,1180.0,0,0,0,1,0,0,0,1,0,0
35946.0,1.0,1.0,8.0,0.0,3.0,0.0,0.0,0.0,68.0,978.0,1,0,0,0,0,0,0,1,0,0
53593.0,1.0,1.0,349.0,4.0,78.0,6.0,0.0,43.0,44.0,1374.0,1,0,0,0,0,0,0,1,0,0
66373.0,1.0,1.0,328.0,9.0,124.0,12.0,24.0,109.0,65.0,943.0,0,1,0,0,0,0,0,0,1,0
45072.0,1.0,2.0,144.0,2.0,99.0,7.0,2.0,30.0,28.0,1385.0,1,0,0,0,0,0,1,0,0,0
89694.0,1.0,1.0,1126.0,28.0,211.0,37.0,28.0,42.0,48.0,1606.0,0,1,0,0,0,0,0,1,0,0
72025.0,0.0,0.0,967.0,0.0,617.0,43.0,50.0,0.0,64.0,1380.0,0,0,1,0,0,0,0,0,0,1
67432.0,0.0,1.0,432.0,79.0,341.0,177.0,136.0,170.0,61.0,1397.0,0,1,0,0,0,0,0,0,1,0
70545.0,0.0,1.0,138.0,39.0,63.0,55.0,18.0,21.0,67.0,1096.0,0,0,1,0,0,0,0,0,0,1
17487.0,1.0,0.0,0.0,0.0,1.0,7.0,4.0,6.0,39.0,1249.0,0,1,0,0,0,0,0,0,1,0
62882.0,0.0,1.0,509.0,133.0,497.0,78.0,24.0,97.0,53.0,1072.0,1,0,0,0,0,0,0,1,0,0
64108.0,0.0,1.0,948.0,10.0,86.0,13.0,21.0,21.0,65.0,1330.0,0,1,0,0,0,0,0,1,0,0
34941.0,1.0,1.0,39.0,2.0,25.0,4.0,3.0,24.0,42.0,1119.0,1,0,0,0,0,0,0,0,1,0
48767.0,1.0,2.0,28.0,1.0,21.0,3.0,0.0,10.0,22.0,1029.0,0,0,1,0,0,0,0,1,0,0
38702.0,1.0,0.0,13.0,11.0,24.0,13.0,8.0,40.0,47.0,1204.0,0,0,1,0,0,0,0,1,0,0
82224.0,0.0,0.0,307.0,26.0,360.0,138.0,31.0,40.0,63.0,1068.0,1,0,0,0,0,0,0,0,1,0
83844.0,0.0,0.0,901.0,31.0,345.0,75.0,31.0,191.0,45.0,1097.0,0,1,0,0,0,0,0,0,0,1
17003.0,1.0,0.0,2.0,5.0,12.0,4.0,8.0,7.0,59.0,1186.0,0,1,0,0,0,0,0,0,0,1
71163.0,0.0,0.0,283.0,17.0,372.0,138.0,106.0,44.0,42.0,1103.0,0,0,0,0,1,0,0,1,0,0
33697.0,1.0,0.0,4.0,3.0,7.0,0.0,3.0,11.0,48.0,1403.0,1,0,0,0,0,0,0,1,0,0
63564.0,0.0,0.0,769.0,80.0,252.0,15.0,34.0,65.0,38.0,975.0,0,1,0,0,0,0,0,1,0,0
83443.0,0.0,0.0,518.0,42.0,742.0,55.0,56.0,84.0,39.0,1422.0,0,1,0,0,0,0,0,0,1,0
51518.0,0.0,1.0,350.0,8.0,66.0,17.0,4.0,4.0,45.0,1604.0,0,1,0,0,0,0,0,0,0,1
58330.0,0.0,1.0,445.0,53.0,213.0,104.0,98.0,151.0,53.0,1200.0,1,0,0,0,0,0,0,1,0,0
80952.0,0.0,0.0,778.0,178.0,689.0,41.0,27.0,44.0,38.0,1388.0,1,0,0,0,0,0,0,0,1,0
75507.0,0.0,0.0,709.0,93.0,374.0,104.0,80.0,80.0,58.0,1001.0,1,0,0,0,0,0,0,0,0,1
63855.0,0.0,0.0,359.0,35.0,314.0,93.0,116.0,89.0,36.0,1186.0,1,0,0,0,0,0,0,0,1,0
62220.0,0.0,1.0,799.0,12.0,375.0,16.0,12.0,12.0,50.0,983.0,0,0,1,0,0,0,0,1,0,0
58512.0,0.0,1.0,895.0,10.0,101.0,13.0,0.0,152.0,29.0,1161.0,1,0,0,0,0,0,0,0,1,0
40662.0,1.0,0.0,40.0,2.0,23.0,0.0,4.0,23.0,39.0,1332.0,0,0,1,0,0,0,0,0,0,1
38829.0,0.0,1.0,76.0,0.0,7.0,0.0,0.0,16.0,65.0,955.0,0,0,1,0,0,0,0,1,0,0
35523.0,1.0,0.0,11.0,5.0,22.0,12.0,5.0,11.0,62.0,1345.0,1,0,0,0,0,0,0,1,0,0
79146.0,1.0,1.0,245.0,16.0,223.0,21.0,43.0,16.0,40.0,1573.0,1,0,0,0,0,0,0,1,0,0
78285.0,0.0,0.0,647.0,107.0,391.0,175.0,67.0,40.0,30.0,1579.0,0,1,0,0,0,0,0,1,0,0
31626.0,1.0,0.0,39.0,1.0,9.0,2.0,1.0,34.0,52.0,1218.0,1,0,0,0,0,0,0,0,1,0
75127.0,0.0,0.0,203.0,35.0,305.0,46.0,17.0,227.0,61.0,1316.0,1,0,0,0,0,0,0,0,1,0
48726.0,0.0,1.0,138.0,3.0,38.0,4.0,0.0,59.0,38.0,1278.0,1,0,0,0,0,0,0,1,0,0
74985.0,0.0,0.0,587.0,51.0,898.0,247.0,0.0,86.0,66.0,1116.0,1,0,0,0,0,0,0,0,0,1
67430.0,0.0,0.0,595.0,97.0,291.0,127.0,133.0,121.0,52.0,1348.0,0,0,1,0,0,0,0,1,0,0
46891.0,0.0,1.0,43.0,12.0,23.0,29.0,15.0,61.0,45.0,1359.0,1,0,0,0,0,0,0,1,0,0
62058.0,0.0,1.0,301.0,7.0,74.0,10.0,0.0,58.0,60.0,1485.0,0,1,0,0,0,0,0,0,0,1
72063.0,0.0,1.0,180.0,32.0,348.0,76.0,32.0,90.0,64.0,1397.0,0,1,0,0,0,0,0,1,0,0
78939.0,0.0,0.0,794.0,115.0,243.0,150.0,0.0,205.0,52.0,1220.0,0,0,1,0,0,0,0,0,0,1
42720.0,1.0,1.0,392.0,5.0,91.0,28.0,26.0,112.0,59.0,1071.0,0,1,0,0,0,0,0,0,0,1
33622.0,1.0,1.0,39.0,1.0,22.0,3.0,4.0,12.0,62.0,1110.0,0,0,1,0,0,0,0,0,1,0
6835.0,0.0,1.0,107.0,2.0,12.0,2.0,2.0,12.0,46.0,1207.0,0,0,1,0,0,0,0,1,0,0
41452.0,1.0,1.0,13.0,0.0,3.0,0.0,0.0,0.0,43.0,1002.0,0,0,1,0,0,0,0,0,0,1
40760.0,0.0,1.0,70.0,0.0,17.0,0.0,0.0,6.0,41.0,993.0,0,1,0,0,0,0,0,1,0,0
74250.0,0.0,0.0,680.0,11.0,392.0,75.0,0.0,0.0,47.0,966.0,0,0,1,0,0,0,0,1,0,0
51124.0,1.0,1.0,26.0,1.0,11.0,0.0,1.0,4.0,45.0,1019.0,1,0,0,0,0,0,0,1,0,0
72258.0,0.0,1.0,522.0,0.0,522.0,227.0,120.0,134.0,45.0,1293.0,0,1,0,0,0,0,0,1,0,0
71466.0,0.0,0.0,412.0,12.0,546.0,78.0,182.0,0.0,31.0,1525.0,1,0,0,0,0,0,1,0,0,0
36283.0,1.0,1.0,6.0,5.0,5.0,8.0,0.0,5.0,57.0,1051.0,0,1,0,0,0,0,0,0,1,0
20587.0,1.0,0.0,2.0,3.0,6.0,4.0,1.0,9.0,49.0,1460.0,0,0,0,1,0,0,0,0,0,1
30467.0,1.0,0.0,1.0,3.0,8.0,2.0,5.0,5.0,39.0,948.0,1,0,0,0,0,0,0,0,1,0
31590.0,1.0,0.0,6.0,2.0,15.0,6.0,6.0,3.0,41.0,1576.0,0,0,0,1,0,0,0,1,0,0
20425.0,1.0,0.0,4.0,12.0,5.0,3.0,16.0,17.0,72.0,1447.0,0,1,0,0,0,0,0,0,1,0
17144.0,1.0,1.0,18.0,2.0,19.0,0.0,2.0,6.0,60.0,1516.0,1,0,0,0,0,0,0,0,0,1
42564.0,0.0,1.0,324.0,48.0,186.0,39.0,18.0,198.0,67.0,1262.0,0,0,1,0,0,0,0,1,0,0
43783.0,1.0,0.0,327.0,9.0,125.0,25.0,4.0,139.0,39.0,1160.0,1,0,0,0,0,0,0,1,0,0
40780.0,0.0,1.0,229.0,27.0,71.0,13.0,3.0,34.0,56.0,1367.0,0,0,1,0,0,0,0,1,0,0
62847.0,0.0,0.0,521.0,168.0,706.0,80.0,76.0,61.0,55.0,1442.0,0,0,1,0,0,0,0,0,1,0
82017.0,0.0,0.0,184.0,23.0,446.0,30.0,23.0,23.0,63.0,918.0,1,0,0,0,0,0,0,0,0,1
16813.0,0.0,0.0,4.0,8.0,11.0,12.0,2.0,13.0,52.0,1531.0,0,0,0,1,0,0,0,0,1,0
51267.0,1.0,1.0,183.0,2.0,64.0,7.0,2.0,12.0,44.0,1401.0,0,1,0,0,0,0,0,1,0,0
46524.0,0.0,1.0,31.0,19.0,35.0,26.0,14.0,52.0,49.0,1114.0,1,0,0,0,0,0,0,1,0,0
45183.0,0.0,0.0,219.0,3.0,60.0,12.0,9.0,12.0,47.0,1115.0,1,0,0,0,0,0,0,0,1,0
70421.0,0.0,1.0,479.0,28.0,136.0,75.0,14.0,35.0,61.0,1377.0,0,0,0,0,1,0,0,1,0,0
60161.0,0.0,1.0,584.0,44.0,212.0,46.0,8.0,177.0,66.0,1443.0,1,0,0,0,0,0,0,1,0,0
73926.0,0.0,0.0,627.0,91.0,597.0,159.0,91.0,15.0,73.0,1153.0,0,0,1,0,0,0,0,0,0,1
19329.0,1.0,0.0,24.0,1.0,16.0,12.0,2.0,5.0,59.0,1366.0,1,0,0,0,0,0,0,1,0,0
61872.0,0.0,1.0,330.0,5.0,159.0,36.0,27.0,16.0,41.0,1154.0,1,0,0,0,0,0,0,0,1,0
46984.0,1.0,1.0,19.0,1.0,10.0,2.0,1.0,8.0,46.0,1015.0,1,0,0,0,0,0,0,0,1,0
34838.0,1.0,1.0,28.0,23.0,29.0,29.0,14.0,47.0,60.0,1168.0,1,0,0,0,0,0,0,1,0,0
82716.0,0.0,0.0,606.0,148.0,228.0,15.0,148.0,22.0,45.0,1381.0,1,0,0,0,0,0,0,1,0,0
48192.0,0.0,0.0,1039.0,43.0,204.0,153.0,58.0,29.0,45.0,1366.0,0,0,1,0,0,0,0,1,0,0
49681.0,0.0,2.0,411.0,0.0,26.0,0.0,0.0,21.0,36.0,1173.0,1,0,0,0,0,0,0,1,0,0
56850.0,0.0,1.0,34.0,1.0,19.0,2.0,7.0,0.0,45.0,1352.0,0,0,1,0,0,0,0,1,0,0
55267.0,0.0,1.0,161.0,28.0,136.0,32.0,3.0,45.0,42.0,946.0,0,0,1,0,0,0,0,1,0,0
59666.0,1.0,1.0,623.0,53.0,178.0,23.0,17.0,133.0,62.0,1427.0,1,0,0,0,0,0,0,0,1,0
72504.0,0.0,1.0,604.0,26.0,470.0,123.0,161.0,94.0,31.0,1135.0,0,1,0,0,0,0,0,0,0,1
26872.0,0.0,0.0,3.0,10.0,8.0,3.0,16.0,32.0,47.0,965.0,0,1,0,0,0,0,0,0,0,1
21359.0,1.0,0.0,12.0,2.0,17.0,6.0,1.0,10.0,41.0,1026.0,1,0,0,0,0,0,0,1,0,0
73170.0,0.0,0.0,184.0,174.0,256.0,50.0,30.0,32.0,63.0,1499.0,0,0,1,0,0,0,0,1,0,0
52750.0,0.0,1.0,393.0,0.0,239.0,90.0,69.0,69.0,45.0,1009.0,1,0,0,0,0,0,0,1,0,0
91820.0,0.0,0.0,410.0,73.0,747.0,76.0,161.0,30.0,39.0,1218.0,1,0,0,0,0,0,0,0,1,0
65968.0,0.0,1.0,376.0,9.0,83.0,19.0,4.0,4.0,37.0,1337.0,0,0,1,0,0,0,0,0,0,1
30772.0,1.0,1.0,7.0,2.0,4.0,2.0,1.0,4.0,45.0,1242.0,1,0,0,0,0,0,0,1,0,0
22507.0,0.0,0.0,68.0,0.0,226.0,51.0,157.0,68.0,56.0,931.0,0,0,1,0,0,0,0,1,0,0
65685.0,0.0,1.0,642.0,14.0,49.0,0.0,7.0,57.0,54.0,1354.0,1,0,0,0,0,0,0,1,0,0
25804.0,1.0,0.0,8.0,7.0,9.0,13.0,6.0,12.0,58.0,1320.0,0,1,0,0,0,0,0,1,0,0
76412.0,0.0,0.0,840.0,53.0,804.0,23.0,71.0,17.0,58.0,1356.0,0,0,0,1,0,0,0,0,1,0
22063.0,1.0,0.0,7.0,10.0,13.0,3.0,11.0,11.0,63.0,1335.0,1,0,0,0,0,0,0,1,0,0
57091.0,0.0,0.0,464.0,5.0,64.0,7.0,0.0,37.0,55.0,1450.0,0,0,0,1,0,0,0,1,0,0
22419.0,0.0,0.0,30.0,3.0,47.0,19.0,21.0,42.0,59.0,1331.0,0,0,0,0,1,0,0,0,0,1
87771.0,0.0,1.0,1492.0,38.0,287.0,50.0,57.0,33.0,33.0,1037.0,0,1,0,0,0,0,0,1,0,0
78353.0,0.0,1.0,752.0,122.0,476.0,39.0,153.0,34.0,41.0,1136.0,0,0,0,1,0,0,0,0,0,1
93404.0,1.0,2.0,1279.0,15.0,287.0,20.0,0.0,15.0,25.0,1574.0,0,0,1,0,0,0,0,1,0,0
37859.0,1.0,2.0,22.0,1.0,8.0,2.0,1.0,2.0,50.0,1337.0,0,1,0,0,0,0,0,0,0,1
80995.0,0.0,1.0,860.0,28.0,409.0,73.0,56.0,56.0,37.0,1187.0,0,1,0,0,0,0,0,0,1,0
16529.0,1.0,0.0,3.0,0.0,5.0,13.0,0.0,1.0,50.0,1417.0,1,0,0,0,0,0,0,1,0,0
55412.0,1.0,1.0,10.0,5.0,28.0,11.0,1.0,8.0,61.0,1374.0,1,0,0,0,0,0,0,1,0,0
48789.0,0.0,0.0,351.0,16.0,156.0,7.0,5.0,145.0,45.0,1347.0,0,0,1,0,0,0,0,0,1,0
56575.0,0.0,2.0,421.0,5.0,90.0,0.0,16.0,10.0,37.0,1561.0,0,0,0,1,0,0,0,1,0,0
25130.0,1.0,0.0,2.0,5.0,7.0,0.0,18.0,18.0,37.0,1279.0,0,0,1,0,0,0,0,0,1,0
35441.0,1.0,1.0,25.0,1.0,9.0,2.0,1.0,1.0,40.0,1017.0,0,0,1,0,0,0,0,1,0,0
71391.0,0.0,1.0,336.0,123.0,274.0,46.0,123.0,141.0,67.0,1245.0,0,1,0,0,0,0,0,1,0,0
49494.0,1.0,0.0,191.0,9.0,97.0,0.0,6.0,82.0,43.0,1494.0,1,0,0,0,0,0,0,1,0,0
81702.0,0.0,0.0,563.0,50.0,774.0,28.0,31.0,187.0,29.0,965.0,0,0,1,0,0,0,0,1,0,0
45889.0,0.0,1.0,31.0,0.0,6.0,0.0,1.0,8.0,36.0,1513.0,1,0,0,0,0,0,0,1,0,0
56628.0,0.0,1.0,479.0,5.0,82.0,7.0,17.0,171.0,57.0,1254.0,1,0,0,0,0,0,0,0,1,0
34026.0,1.0,1.0,18.0,6.0,15.0,12.0,8.0,17.0,47.0,1084.0,0,1,0,0,0,0,0,1,0,0
40049.0,0.0,1.0,91.0,65.0,52.0,10.0,44.0,28.0,26.0,1555.0,0,0,1,0,0,0,0,0,1,0
34176.0,1.0,0.0,5.0,7.0,24.0,19.0,14.0,20.0,61.0,1469.0,0,0,1,0,0,0,0,0,1,0
19419.0,1.0,0.0,2.0,14.0,28.0,16.0,3.0,7.0,54.0,1166.0,0,0,1,0,0,0,0,1,0,0
82504.0,0.0,0.0,362.0,50.0,431.0,134.0,35.0,54.0,37.0,1332.0,1,0,0,0,0,0,0,1,0,0
81205.0,0.0,0.0,724.0,74.0,929.0,97.0,55.0,130.0,43.0,1298.0,0,0,1,0,0,0,0,1,0,0
61618.0,0.0,0.0,605.0,91.0,399.0,0.0,45.0,205.0,63.0,1086.0,1,0,0,0,0,0,0,0,0,1
55284.0,0.0,1.0,547.0,7.0,140.0,0.0,7.0,63.0,60.0,1517.0,1,0,0,0,0,0,0,0,1,0
49980.0,0.0,1.0,104.0,1.0,54.0,13.0,9.0,14.0,51.0,951.0,0,1,0,0,0,0,0,0,0,1
15072.0,2.0,0.0,8.0,2.0,15.0,0.0,10.0,18.0,43.0,1021.0,1,0,0,0,0,0,0,0,0,1
49166.0,0.0,1.0,224.0,2.0,25.0,7.0,0.0,110.0,38.0,1371.0,0,0,1,0,0,0,0,1,0,0
65324.0,0.0,1.0,384.0,0.0,102.0,21.0,32.0,5.0,44.0,1034.0,1,0,0,0,0,0,0,0,1,0
82347.0,0.0,0.0,556.0,54.0,845.0,202.0,133.0,63.0,32.0,1412.0,1,0,0,0,0,0,0,1,0,0
